天猫_ZIPPO之宝城外专卖店,天猫,zippo之宝城外专卖店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,196368,168735,239718,25997,0,0,0,0,0,0,0,0,50000,148000,159760,145623,180815,93875.47,127347,194460,166449,160702,195106,164041,374073,229284,247124,167497,172121,159711,143287,168624,112725,134605,141328,139831,
天猫_ZIPPO鑫火专卖店,天猫,Zippo鑫火专卖店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,342390,215390,209620,3029,0,0,0,0,0,0,0,0,50000,136290,188622,185333,184391,300000,148408,217999,191164,157727,304871,409272,487491,278496,255358,182378,212221,262809,210130,171983,201870,239528,207169,147808,
天猫_烈火烟具专营店,天猫,烈火烟具专营店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,17751,20666,0,0,0,0,0,0,0,0,0,0,156014,95836,103967,94192,70986.7,69643,63070,46920,49674,40678,28826,31107,50000,229200,151566,123455,93605,140000,81577,139817,86271,157261,140707,121341,426193,309783,301320,226713,268077,209296,215565,242504,147093,158478,169285,134476,
天猫_紫园烟具专营店,天猫,紫园烟具专营店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,224421,156799,183712,118676,113026.94,134807,53840,61332,44503,40818,22645,0,60000,332196.77,203396,156000,172009,196451,76801,228033,120099,133490,153025,112891,414474,371899,303700,252593,370970,404263,293286,324298,193399,151626,334053,228866,
天猫_ZIPPO明景浩专卖店,天猫,zippo明景浩专卖店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234855,380600,298000,166721,210330,178975,185421,89773,98754,113062,108060,31882,294667,258370,228716,161573,338030,267600,238263,355648,257296,499293,431000,280000,
天猫_时代先锋烟具专营店,天猫,时代先锋烟具专营店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48680,89467,95506,53249,39450,39683,0,43942,130299,105136,0,0,1590,2921,994,0,4828,4918,4710,11821,58945,69919,161875,123008,
天猫_天猫国际进口超市,天猫,天猫国际进口超市,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,32744,0,887,0,0,0,0,0,0,0,0,0,0,0,0,20891,55851,0,87562,0,0,96033,0,87222,0,538,566,0,0,0,0,0,0,0,0,0,
天猫_至宝ZIPPO专营店,天猫,至宝zippo专营店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65140,43475,90895,34247,25844,53005,72139,101154,25856,77077,0,0,97737,8489,1897,447,2883,1431,1681,2148,1330,29531,139438,93814,
天猫_宝之宝烟具专营店,天猫,宝之宝烟具专营店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,78955,86746,3552,238,1242,4995,2217,0,0,0,0,0,68462,45029,43053,41664.19,0,15034,32896,65354,41574,75479,146276.77,165218,2624,1034,90,5877,6010,7654,22435,3552,7291,14438,19423,3377,
天猫_玖佰度户外专卖店,天猫,玖佰度户外专卖店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,53335.11,60824.65,82444,50981,2780,47411.83,0,0,0,0,0,0,110189.15,54458.64,122687.34,134502.19,83181.04,135748.84,57248.33,83323.02,54045.38,57594.37,78668.03,41248.53,0,0,0,0,0,0,0,0,0,0,0,0,
天猫_ZIPPO双行线专卖店,天猫,zippo双行线专卖店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,38019.9,37629.86,0,0,0,0,0,0,0,0,0,0,54881.2,156384.3,18230,64016.28,33606,54160,103425,308072,108643.83,55655,77766.03,81536.28,210330,96976.45,115476.22,119580.23,116734.81,133125.62,153205.2,121189.45,86512,75346,275526.24,80678.92,
天猫_千长元ZIPPO专营店,天猫,千长元zippo专营店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,79776.12,69242.69,33498.63,20136,3743.44,2523,2000,2459,4061,2880,2645,665,209955,201800,102299.88,65598.35,47734.51,33660.76,57829,99695.49,56888.39,53554.99,91504.18,78366.82,501365,439865.2486,205148,86968,187400,197910,130974,134869,153715,156863,295046.54,174925,
天猫_嘉贺烟具专营店,天猫,嘉贺烟具专营店,未授权店铺,未授权店铺,未授权店铺,无,无,无,66090,83446,0,0,0,0,0,0,0,0,0,0,80073,63087,108796,60055,22037.83,53260,30999,49293,40484,41697,30892,190258,57794,73184,65223,37115,54417,51367,37807,53205,34722,52895,55721,90323,47766,34460,43875,56068,247913,211722,144751,109913,95088,138103,185050,67894,
天猫_玖佰度户外专营店,天猫,玖佰度户外专营店,未授权店铺,未授权店铺,未授权店铺,无,无,无,124951,25006,0,0,0,0,0,0,0,0,0,0,46362,53624,37782,18708,17031.26,31975,26354,31405,23050,21601,26127,241144,112745,0,52507,47615,67581,67667,54339,58061,13343,45048,21069,43609,360383,343644,264302,238659,296346,168425,192682,214696,117740,98618,127870,123143,
天猫_ZIPPO煦涞专卖店,天猫,ZIPPO煦涞专卖店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14055,7850,772.66,0,0,0,0,0,0,0,0,0,0,0,0,18285,42223,110270,69149,36199.9,93613.41,0,0,0,0,0,0,0,0,0,0,0,0,0,
天猫_洋杰安ZIPPO专营店,天猫,洋杰安zippo专营店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,21786,13236,127453,33202,2523.35,0,0,0,0,0,0,0,24584,14967,12347,8649,52451,102758,81829,47115,32214,29674,33858,2979,210438,345198.1095,356414.97,294924.6633,48305.96,35021,15561,14559,24763,49820,58935,35897,
天猫_ZIPPO中联专卖店,天猫,ZIPPO中联专卖店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,59431,43392,33402,0,0,0,0,0,0,0,0,0,43508,56110,65444.8,26149.39,33000.93,99013,62033,56209,27839,23643.09,9000,225047.59,688596,489047,160794,159685,97774.58,158750,151545,58927,25785,58386,43072,22527.21,
天猫_雅湖烟具专营店,天猫,雅湖烟具专营店,未授权店铺,未授权店铺,未授权店铺,无,无,无,53627,16787,0,0,0,0,0,0,0,0,0,0,6262,9892,8460,4936,21124.04,17475,18704,13766,14301,10657,15653,125589,26648,105773,28622,22745,21939,26912,24338,16200,13120,15955,24091,9747,69941,61090,36707,92866,135384,56991,65757,88379,51342,20881,32476,19020,
天猫_UYAN余烟旗舰店,天猫,uyan余烟旗舰店,未授权店铺,未授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,7862,15960,10628,11396,0,9097,6003,24208,0,1828,3462,0,1090,0,89,5437,17138,18908,0,48499,8972,15773,14952,28991,324,177,484,25,284,101,0,0,0,0,6971,2829,
天猫_ZIPPO顶盛专卖店,天猫,zippo顶盛专卖店,未授权店铺,取消授权店铺,未授权店铺,无,无,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8570.43,10482.79,10354,10897.62,16191.49,10447.56,0,0,0,9281.82,0,0,116809,270129.05,172774.26,64739.96,71355.62,43171.56,19819.82,28336.05,85035.95,80925.51,65534.36,15960.71,
天猫_乐旅烟具专营店,天猫,乐旅烟具专营店,未授权店铺,未授权店铺,未授权店铺,无,无,无,824,0,0,0,0,0,0,0,0,0,0,0,1973,401,416,828,2101.3,547,613,1348,485,1101,3523,546,1002,4161,10989,10546,8844,7317,8075,4084,2352,6852,4313,9594,0,0,0,164,495,2566,1580,2461,1584,1926,1479,3317,
